Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1769,US-2023-101768,2015-09-28,2015-10-03,First Class,AB-10097,Corporate,United States,California,54530,Central,FUR-TA-100478,Office Supplies,Storage,Storage Product 3,898.0,13,0.7,184.25
1770,US-2023-101769,2015-09-28,2015-10-03,Standard Class,AB-10098,Consumer,United States,California,88691,West,FUR-TA-100657,Furniture,Chairs,Chairs Product 23,2978.67,13,0.2,400.75
1771,US-2023-101770,2015-09-28,2015-10-03,Same Day,AB-10032,Consumer,United States,California,67850,East,FUR-TA-100925,Furniture,Chairs,Chairs Product 47,9478.95,11,0.3,2449.9
1772,US-2023-101771,2015-09-29,2015-10-06,Same Day,AB-10063,Home Office,United States,Texas,27262,West,FUR-TA-100223,Office Supplies,Paper,Paper Product 35,513.45,7,0.3,47.5
1773,US-2023-101772,2015-09-29,2015-10-01,Second Class,AB-10072,Home Office,United States,Texas,94212,East,FUR-TA-100751,Furniture,Chairs,Chairs Product 27,3977.9,5,0.0,173.63
1774,US-2023-101773,2015-09-29,2015-10-04,Standard Class,AB-10095,Home Office,United States,Washington,78535,East,FUR-TA-100259,Office Supplies,Supplies,Supplies Product 1,60.08,10,0.4,-10.1
1775,US-2023-101774,2015-09-29,2015-10-04,Same Day,AB-10042,Consumer,United States,New York,72355,Central,FUR-TA-100863,Office Supplies,Storage,Storage Product 11,100.52,4,0.4,23.25
1776,US-2023-101775,2015-09-29,2015-10-04,First Class,AB-10056,Consumer,United States,Washington,37799,South,FUR-TA-100450,Office Supplies,Labels,Labels Product 44,118.79,10,0.1,20.27
1777,US-2023-101776,2015-09-30,2015-10-02,First Class,AB-10028,Consumer,United States,New York,60126,West,FUR-TA-100363,Office Supplies,Binders,Binders Product 10,962.96,10,0.1,34.93
1778,US-2023-101777,2015-09-30,2015-10-05,Second Class,AB-10043,Corporate,United States,Pennsylvania,85321,West,FUR-TA-100956,Furniture,Bookcases,Bookcases Product 42,1721.81,3,0.3,321.31
1779,US-2023-101778,2015-09-30,2015-10-07,Standard Class,AB-10032,Consumer,United States,Texas,21158,Central,FUR-TA-100482,Furniture,Bookcases,Bookcases Product 35,7239.71,13,0.0,-225.84
1780,US-2023-101779,2015-09-30,2015-10-03,Standard Class,AB-10095,Home Office,United States,Washington,45469,West,FUR-TA-100878,Technology,Accessories,Accessories Product 25,698.24,13,0.3,298.72
1781,US-2023-101780,2015-09-30,2015-10-05,Same Day,AB-10076,Home Office,United States,Texas,93432,East,FUR-TA-100893,Office Supplies,Supplies,Supplies Product 23,144.65,13,0.1,-21.82
1782,US-2023-101781,2015-09-30,2015-10-07,Second Class,AB-10013,Corporate,United States,Washington,51062,East,FUR-TA-100652,Office Supplies,Storage,Storage Product 16,12.9,6,0.5,0.64
1783,US-2023-101782,2015-09-30,2015-10-02,First Class,AB-10084,Home Office,United States,California,93338,West,FUR-TA-100799,Furniture,Furnishings,Furnishings Product 4,153.81,2,0.2,11.31
1784,US-2023-101783,2015-09-30,2015-10-07,Same Day,AB-10093,Consumer,United States,New York,95077,Central,FUR-TA-100502,Office Supplies,Paper,Paper Product 49,411.36,4,0.5,29.38
1785,US-2023-101784,2015-09-30,2015-10-03,First Class,AB-10062,Consumer,United States,California,70514,East,FUR-TA-100787,Office Supplies,Paper,Paper Product 43,61.03,12,0.7,6.55
1786,US-2023-101785,2015-09-30,2015-10-01,Standard Class,AB-10024,Home Office,United States,Texas,88238,West,FUR-TA-100884,Office Supplies,Storage,Storage Product 38,726.65,8,0.1,84.21
1787,US-2023-101786,2015-09-30,2015-10-03,Second Class,AB-10098,Home Office,United States,Pennsylvania,84065,West,FUR-TA-100290,Office Supplies,Storage,Storage Product 14,399.31,2,0.0,57.08
1788,US-2023-101787,2015-10-01,2015-10-03,Standard Class,AB-10026,Consumer,United States,Pennsylvania,57338,East,FUR-TA-100621,Furniture,Tables,Tables Product 49,557.24,9,0.4,40.89
1789,US-2023-101788,2015-10-01,2015-10-03,First Class,AB-10031,Consumer,United States,California,25028,East,FUR-TA-100133,Office Supplies,Supplies,Supplies Product 36,148.63,2,0.4,0.08
1790,US-2023-101789,2015-10-01,2015-10-06,First Class,AB-10043,Consumer,United States,Washington,79677,West,FUR-TA-100347,Technology,Phones,Phones Product 4,2513.27,8,0.2,396.16
1791,US-2023-101790,2015-10-01,2015-10-04,Standard Class,AB-10042,Home Office,United States,California,33148,East,FUR-TA-100738,Technology,Phones,Phones Product 39,2159.66,8,0.2,901.07
1792,US-2023-101791,2015-10-01,2015-10-08,First Class,AB-10034,Home Office,United States,Pennsylvania,21469,South,FUR-TA-100448,Furniture,Tables,Tables Product 31,5028.34,7,0.0,-335.38
1793,US-2023-101792,2015-10-01,2015-10-06,Same Day,AB-10023,Consumer,United States,California,76200,Central,FUR-TA-100534,Office Supplies,Labels,Labels Product 35,96.49,14,0.0,5.35
1794,US-2023-101793,2015-10-01,2015-10-06,Same Day,AB-10059,Home Office,United States,New York,14504,East,FUR-TA-100383,Furniture,Tables,Tables Product 28,6200.62,13,0.0,1255.86
1795,US-2023-101794,2015-10-01,2015-10-06,First Class,AB-10039,Corporate,United States,California,99782,Central,FUR-TA-100117,Furniture,Bookcases,Bookcases Product 49,659.84,10,0.4,212.79
1796,US-2023-101795,2015-10-02,2015-10-07,Same Day,AB-10095,Home Office,United States,Washington,74636,Central,FUR-TA-100195,Office Supplies,Envelopes,Envelopes Product 25,28.5,6,0.2,17.59
1797,US-2023-101796,2015-10-02,2015-10-07,Same Day,AB-10031,Home Office,United States,Texas,40357,East,FUR-TA-100519,Furniture,Bookcases,Bookcases Product 28,351.52,1,0.1,104.04
1798,US-2023-101797,2015-10-02,2015-10-04,Same Day,AB-10092,Consumer,United States,California,29673,Central,FUR-TA-100232,Office Supplies,Art,Art Product 18,13.18,2,0.4,0.1
1799,US-2023-101798,2015-10-02,2015-10-09,Same Day,AB-10013,Home Office,United States,New York,34587,West,FUR-TA-100693,Office Supplies,Paper,Paper Product 28,105.26,7,0.7,26.53
1800,US-2023-101799,2015-10-02,2015-10-07,Second Class,AB-10081,Consumer,United States,Washington,81606,West,FUR-TA-100993,Furniture,Bookcases,Bookcases Product 43,2630.07,13,0.3,466.55
1801,US-2023-101800,2015-10-03,2015-10-05,Second Class,AB-10054,Home Office,United States,New York,65850,West,FUR-TA-100947,Furniture,Bookcases,Bookcases Product 23,1567.23,11,0.7,-39.0
1802,US-2023-101801,2015-10-03,2015-10-08,Second Class,AB-10083,Home Office,United States,Washington,52975,South,FUR-TA-100102,Technology,Phones,Phones Product 40,2488.75,4,0.3,135.41
1803,US-2023-101802,2015-10-03,2015-10-08,First Class,AB-10037,Home Office,United States,Pennsylvania,31301,West,FUR-TA-100489,Furniture,Furnishings,Furnishings Product 32,32.14,9,0.7,-4.91
1804,US-2023-101803,2015-10-03,2015-10-06,Same Day,AB-10063,Consumer,United States,Pennsylvania,32288,West,FUR-TA-100452,Office Supplies,Supplies,Supplies Product 2,10.15,3,0.3,-1.4
1805,US-2023-101804,2015-10-03,2015-10-10,Second Class,AB-10067,Home Office,United States,Texas,70884,East,FUR-TA-100415,Office Supplies,Supplies,Supplies Product 34,42.9,4,0.7,0.72
1806,US-2023-101805,2015-10-03,2015-10-08,Standard Class,AB-10094,Home Office,United States,Texas,19716,West,FUR-TA-100307,Office Supplies,Appliances,Appliances Product 5,567.57,3,0.0,79.61
1807,US-2023-101806,2015-10-04,2015-10-09,Same Day,AB-10074,Corporate,United States,Washington,45615,East,FUR-TA-100911,Office Supplies,Paper,Paper Product 10,486.73,7,0.2,133.98
1808,US-2023-101807,2015-10-04,2015-10-09,First Class,AB-10046,Consumer,United States,New York,83249,South,FUR-TA-100421,Furniture,Bookcases,Bookcases Product 43,22.67,2,0.2,1.6
1809,US-2023-101808,2015-10-04,2015-10-11,Same Day,AB-10063,Consumer,United States,New York,48633,West,FUR-TA-100602,Furniture,Chairs,Chairs Product 38,2755.96,10,0.5,-36.82
1810,US-2023-101809,2015-10-04,2015-10-07,Standard Class,AB-10020,Home Office,United States,California,64873,South,FUR-TA-100293,Furniture,Furnishings,Furnishings Product 16,45.17,12,0.4,18.67
1811,US-2023-101810,2015-10-04,2015-10-09,First Class,AB-10025,Home Office,United States,Pennsylvania,19091,West,FUR-TA-100959,Office Supplies,Binders,Binders Product 12,625.59,12,0.0,-29.64
1812,US-2023-101811,2015-10-04,2015-10-07,Standard Class,AB-10087,Corporate,United States,California,52092,Central,FUR-TA-100407,Office Supplies,Fasteners,Fasteners Product 1,16.87,2,0.0,-0.41
1813,US-2023-101812,2015-10-04,2015-10-09,Second Class,AB-10074,Consumer,United States,Texas,11747,Central,FUR-TA-100351,Office Supplies,Fasteners,Fasteners Product 45,5.0,2,0.4,0.26
1814,US-2023-101813,2015-10-04,2015-10-05,Same Day,AB-10053,Corporate,United States,Pennsylvania,33518,West,FUR-TA-100740,Furniture,Tables,Tables Product 18,643.46,14,0.1,227.94
1815,US-2023-101814,2015-10-04,2015-10-05,First Class,AB-10052,Consumer,United States,New York,87045,Central,FUR-TA-100232,Office Supplies,Fasteners,Fasteners Product 39,73.34,12,0.3,16.75
1816,US-2023-101815,2015-10-04,2015-10-11,First Class,AB-10085,Corporate,United States,Pennsylvania,27401,Central,FUR-TA-100167,Office Supplies,Envelopes,Envelopes Product 17,110.66,4,0.7,3.55
1817,US-2023-101816,2015-10-04,2015-10-09,Standard Class,AB-10036,Home Office,United States,Texas,46165,East,FUR-TA-100475,Technology,Machines,Machines Product 39,968.95,8,0.1,89.66
1818,US-2023-101817,2015-10-04,2015-10-07,First Class,AB-10090,Consumer,United States,Pennsylvania,70624,South,FUR-TA-100832,Office Supplies,Appliances,Appliances Product 38,228.54,8,0.4,24.05
1819,US-2023-101818,2015-10-05,2015-10-10,Standard Class,AB-10089,Consumer,United States,Texas,42639,West,FUR-TA-100421,Office Supplies,Storage,Storage Product 29,1479.87,8,0.7,-208.85
1820,US-2023-101819,2015-10-05,2015-10-10,Second Class,AB-10010,Home Office,United States,New York,64488,East,FUR-TA-100434,Office Supplies,Art,Art Product 18,183.43,8,0.0,32.44
1821,US-2023-101820,2015-10-05,2015-10-08,Standard Class,AB-10039,Consumer,United States,Washington,42131,South,FUR-TA-100488,Technology,Phones,Phones Product 8,851.6,7,0.0,102.27
1822,US-2023-101821,2015-10-05,2015-10-07,Standard Class,AB-10073,Home Office,United States,Pennsylvania,14493,South,FUR-TA-100351,Technology,Machines,Machines Product 33,1378.02,6,0.7,124.42
1823,US-2023-101822,2015-10-05,2015-10-12,First Class,AB-10046,Home Office,United States,Washington,98038,South,FUR-TA-100542,Office Supplies,Labels,Labels Product 20,137.46,12,0.2,22.4
1824,US-2023-101823,2015-10-05,2015-10-10,Second Class,AB-10032,Corporate,United States,Texas,80094,Central,FUR-TA-100738,Furniture,Furnishings,Furnishings Product 4,984.87,7,0.1,234.03
1825,US-2023-101824,2015-10-05,2015-10-08,Second Class,AB-10036,Home Office,United States,Pennsylvania,47260,Central,FUR-TA-100765,Office Supplies,Paper,Paper Product 13,5.0,13,0.4,0.57
1826,US-2023-101825,2015-10-06,2015-10-13,Second Class,AB-10089,Consumer,United States,New York,91609,East,FUR-TA-100497,Office Supplies,Envelopes,Envelopes Product 38,1927.74,14,0.2,186.84
1827,US-2023-101826,2015-10-06,2015-10-11,Second Class,AB-10097,Consumer,United States,Pennsylvania,20343,South,FUR-TA-100652,Office Supplies,Appliances,Appliances Product 28,51.46,5,0.0,12.24
1828,US-2023-101827,2015-10-06,2015-10-09,First Class,AB-10037,Consumer,United States,New York,50989,East,FUR-TA-100588,Office Supplies,Envelopes,Envelopes Product 10,55.46,8,0.7,-3.04
1829,US-2023-101828,2015-10-07,2015-10-10,First Class,AB-10039,Home Office,United States,Texas,16353,Central,FUR-TA-100174,Furniture,Bookcases,Bookcases Product 42,478.14,2,0.5,-34.27
1830,US-2023-101829,2015-10-07,2015-10-10,First Class,AB-10097,Home Office,United States,Washington,41480,Central,FUR-TA-100566,Office Supplies,Binders,Binders Product 24,239.44,5,0.0,22.69
1831,US-2023-101830,2015-10-07,2015-10-14,Second Class,AB-10098,Consumer,United States,California,90450,West,FUR-TA-100557,Technology,Copiers,Copiers Product 1,3005.36,7,0.0,699.23
1832,US-2023-101831,2015-10-07,2015-10-09,Standard Class,AB-10060,Corporate,United States,California,62753,Central,FUR-TA-100653,Office Supplies,Labels,Labels Product 30,435.15,9,0.0,47.25
1833,US-2023-101832,2015-10-07,2015-10-10,Second Class,AB-10011,Home Office,United States,Pennsylvania,37924,East,FUR-TA-100820,Office Supplies,Supplies,Supplies Product 40,236.4,10,0.4,64.33
1834,US-2023-101833,2015-10-08,2015-10-15,Second Class,AB-10080,Consumer,United States,Washington,31336,East,FUR-TA-100821,Office Supplies,Supplies,Supplies Product 31,25.04,1,0.0,2.09
1835,US-2023-101834,2015-10-08,2015-10-10,Second Class,AB-10096,Consumer,United States,New York,13115,East,FUR-TA-100607,Technology,Phones,Phones Product 29,1930.44,11,0.7,699.48
1836,US-2023-101835,2015-10-08,2015-10-13,Standard Class,AB-10044,Consumer,United States,California,65991,South,FUR-TA-100483,Technology,Phones,Phones Product 8,510.8,9,0.1,49.5
1837,US-2023-101836,2015-10-08,2015-10-11,Same Day,AB-10038,Consumer,United States,Washington,25719,East,FUR-TA-100444,Office Supplies,Fasteners,Fasteners Product 29,8.26,3,0.4,1.84
1838,US-2023-101837,2015-10-08,2015-10-13,Standard Class,AB-10040,Consumer,United States,Washington,56638,Central,FUR-TA-100994,Office Supplies,Binders,Binders Product 31,8.74,1,0.5,2.03
1839,US-2023-101838,2015-10-08,2015-10-11,Same Day,AB-10051,Consumer,United States,Texas,29334,East,FUR-TA-100498,Technology,Copiers,Copiers Product 22,3835.23,7,0.2,718.41
1840,US-2023-101839,2015-10-09,2015-10-11,First Class,AB-10075,Consumer,United States,California,38130,Central,FUR-TA-100585,Office Supplies,Fasteners,Fasteners Product 17,5.0,3,0.5,0.7
1841,US-2023-101840,2015-10-09,2015-10-14,Same Day,AB-10060,Corporate,United States,Texas,73940,Central,FUR-TA-100976,Office Supplies,Fasteners,Fasteners Product 6,691.29,8,0.1,62.06
1842,US-2023-101841,2015-10-09,2015-10-14,Second Class,AB-10088,Consumer,United States,Washington,14552,West,FUR-TA-100260,Office Supplies,Labels,Labels Product 17,252.08,11,0.0,46.81
1843,US-2023-101842,2015-10-09,2015-10-14,Second Class,AB-10025,Consumer,United States,California,44834,West,FUR-TA-100834,Furniture,Bookcases,Bookcases Product 25,2824.67,2,0.0,788.18
1844,US-2023-101843,2015-10-10,2015-10-15,Same Day,AB-10017,Home Office,United States,New York,21432,East,FUR-TA-100264,Office Supplies,Envelopes,Envelopes Product 7,138.38,4,0.3,42.6
1845,US-2023-101844,2015-10-10,2015-10-15,Second Class,AB-10070,Consumer,United States,Pennsylvania,86022,West,FUR-TA-100530,Technology,Phones,Phones Product 33,484.61,12,0.3,11.36
1846,US-2023-101845,2015-10-10,2015-10-15,Same Day,AB-10049,Consumer,United States,Washington,62319,West,FUR-TA-100775,Office Supplies,Supplies,Supplies Product 43,19.7,2,0.4,-0.06
1847,US-2023-101846,2015-10-10,2015-10-15,Second Class,AB-10090,Corporate,United States,New York,57169,South,FUR-TA-100553,Office Supplies,Paper,Paper Product 10,13.88,11,0.1,-0.62
1848,US-2023-101847,2015-10-10,2015-10-15,First Class,AB-10066,Corporate,United States,Pennsylvania,42593,South,FUR-TA-100847,Furniture,Furnishings,Furnishings Product 19,287.12,4,0.5,-18.6
1849,US-2023-101848,2015-10-10,2015-10-15,Standard Class,AB-10087,Corporate,United States,California,86176,Central,FUR-TA-100273,Office Supplies,Labels,Labels Product 8,135.01,12,0.5,24.86
1850,US-2023-101849,2015-10-10,2015-10-15,First Class,AB-10094,Corporate,United States,New York,90313,Central,FUR-TA-100151,Office Supplies,Art,Art Product 8,5.09,1,0.4,1.06
1851,US-2023-101850,2015-10-10,2015-10-12,First Class,AB-10059,Consumer,United States,New York,42098,West,FUR-TA-100211,Furniture,Chairs,Chairs Product 10,15967.72,13,0.0,4936.49
1852,US-2023-101851,2015-10-10,2015-10-13,Same Day,AB-10036,Corporate,United States,Pennsylvania,52623,South,FUR-TA-100427,Office Supplies,Fasteners,Fasteners Product 39,266.92,10,0.0,34.19
1853,US-2023-101852,2015-10-10,2015-10-13,First Class,AB-10094,Consumer,United States,New York,13758,South,FUR-TA-100219,Office Supplies,Envelopes,Envelopes Product 41,183.38,5,0.0,12.63
1854,US-2023-101853,2015-10-10,2015-10-17,Standard Class,AB-10041,Consumer,United States,California,74704,West,FUR-TA-100174,Office Supplies,Labels,Labels Product 33,13.98,3,0.4,5.64
1855,US-2023-101854,2015-10-11,2015-10-16,Same Day,AB-10089,Corporate,United States,California,23453,West,FUR-TA-100986,Office Supplies,Storage,Storage Product 19,284.23,9,0.3,21.19
1856,US-2023-101855,2015-10-11,2015-10-16,First Class,AB-10037,Corporate,United States,Washington,76892,West,FUR-TA-100765,Technology,Accessories,Accessories Product 37,317.54,4,0.4,-25.25
1857,US-2023-101856,2015-10-11,2015-10-14,Second Class,AB-10038,Corporate,United States,Pennsylvania,93311,West,FUR-TA-100128,Office Supplies,Paper,Paper Product 41,216.07,6,0.0,4.34
1858,US-2023-101857,2015-10-11,2015-10-13,First Class,AB-10058,Consumer,United States,Texas,31391,West,FUR-TA-100357,Furniture,Chairs,Chairs Product 16,2954.33,9,0.1,-52.36
1859,US-2023-101858,2015-10-11,2015-10-18,Same Day,AB-10045,Consumer,United States,California,45360,South,FUR-TA-100635,Furniture,Tables,Tables Product 11,2110.5,2,0.0,556.93
1860,US-2023-101859,2015-10-11,2015-10-18,Second Class,AB-10033,Home Office,United States,Texas,93554,South,FUR-TA-100885,Office Supplies,Supplies,Supplies Product 32,85.67,7,0.0,0.06
1861,US-2023-101860,2015-10-11,2015-10-13,First Class,AB-10094,Consumer,United States,New York,33428,South,FUR-TA-100900,Office Supplies,Paper,Paper Product 2,8.9,3,0.4,3.02
1862,US-2023-101861,2015-10-11,2015-10-16,First Class,AB-10048,Corporate,United States,Pennsylvania,55495,East,FUR-TA-100988,Office Supplies,Storage,Storage Product 14,79.83,1,0.2,10.04
1863,US-2023-101862,2015-10-12,2015-10-17,Second Class,AB-10059,Consumer,United States,Pennsylvania,64923,West,FUR-TA-100849,Office Supplies,Art,Art Product 38,218.44,9,0.0,35.31
1864,US-2023-101863,2015-10-12,2015-10-15,Second Class,AB-10017,Corporate,United States,California,55422,Central,FUR-TA-100824,Furniture,Bookcases,Bookcases Product 4,1856.23,9,0.0,483.97
1865,US-2023-101864,2015-10-12,2015-10-17,Second Class,AB-10091,Corporate,United States,California,88822,Central,FUR-TA-100953,Office Supplies,Appliances,Appliances Product 24,4231.55,12,0.0,1186.05
1866,US-2023-101865,2015-10-12,2015-10-17,Second Class,AB-10092,Corporate,United States,Pennsylvania,30296,East,FUR-TA-100516,Office Supplies,Fasteners,Fasteners Product 48,161.83,11,0.1,12.67
1867,US-2023-101866,2015-10-12,2015-10-17,Second Class,AB-10028,Home Office,United States,Texas,34256,West,FUR-TA-100259,Furniture,Tables,Tables Product 34,1340.16,4,0.2,384.1
1868,US-2023-101867,2015-10-12,2015-10-14,Standard Class,AB-10047,Consumer,United States,Pennsylvania,69729,East,FUR-TA-100516,Furniture,Bookcases,Bookcases Product 2,821.49,9,0.5,124.47
1869,US-2023-101868,2015-10-12,2015-10-15,Standard Class,AB-10053,Home Office,United States,Washington,51920,East,FUR-TA-100779,Furniture,Bookcases,Bookcases Product 3,354.23,7,0.7,66.83
1870,US-2023-101869,2015-10-13,2015-10-16,Standard Class,AB-10035,Corporate,United States,Pennsylvania,33854,West,FUR-TA-100289,Furniture,Tables,Tables Product 33,8780.83,4,0.0,-1097.07
